Individual,Fitness,HealthGain1,HealthGain2,HealthGain3,HealthGain4,HealthGain5,HealthGain6,HealthGain7,HealthGain8,EnemiesBeaten
5123,-88.14399999999996,-100.0,-100.0,-100.0,-100.0,-55.199999999999704,-100.0,-100.0,-100.0,0
5124,-56.77517482517483,-100.0,28.0,-70.0,-90.0,-90.0,-100.0,-20.0,-80.0,1
5125,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
5126,-42.997972027972,-100.0,28.0,-70.0,-90.0,-90.0,-100.0,-20.0,29.80000000000026,2
5127,-47.77778115501516,-100.0,-40.0,-90.0,-70.0,33.40000000000027,-90.0,-30.0,-90.0,1
5128,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
5129,-86.20399999999997,-100.0,-100.0,-100.0,-100.0,-43.199999999999676,-100.0,-100.0,-100.0,0
5130,-37.66373626373626,-100.0,56.0,-50.0,-70.0,-40.0,-30.0,-70.0,-80.0,1
5131,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
5132,-53.47324149108588,-60.0,-90.0,-80.0,-80.0,77.80000000000021,-90.0,-100.0,-70.0,1
5133,-93.10198675496689,-100,-100,-100,-100,-100,-100,-100,-100,0
5134,-69.83,-100.0,-70.0,-90.0,-100.0,10.400000000000091,-90.0,-100.0,-70.0,1
5135,-45.011538461538436,-100.0,14.0,-70.0,-90.0,-90.0,-100.0,-20.0,28.000000000000256,2
5136,-13.530833333333279,-70.0,64.0,-60.0,-70.0,53.200000000000315,-100.0,-10.0,5.200000000000234,3
5137,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
5138,-86.12999999999997,-100.0,-100.0,-100.0,-100.0,-43.199999999999676,-100.0,-100.0,-100.0,0
5139,-58.02894736842105,-100.0,32.0,-90.0,-90.0,-80.0,-100.0,-20.0,-90.0,1
5140,-38.000999999999955,-90.0,-10.0,-70.0,-90.0,-1.399999999999892,-100.0,-20.0,28.600000000000257,1
5141,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
5142,-47.77778115501516,-100.0,-40.0,-90.0,-70.0,33.40000000000027,-90.0,-30.0,-90.0,1
5143,-90.09545454545454,-100,-100,-100,-100,-100,-100,-100,-100,0
5144,-89.70454545454545,-100,-100,-100,-100,-100,-100,-100,-100,0
5145,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
5146,-37.857858220211135,-100.0,70.0,-70.0,-90.0,-90.0,-100.0,-10.0,29.80000000000026,2
5147,-36.16838709677417,-50.0,-10.0,-40.0,-80.0,71.80000000000027,-90.0,-100.0,-70.0,1
5148,-70.232,-100.0,-70.0,-90.0,-100.0,10.400000000000091,-90.0,-100.0,-70.0,1
5149,-89.44276457883369,-100,-100,-100,-100,-100,-100,-100,-100,0
5150,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
5151,-37.78785714285711,-100.0,26.0,-70.0,-90.0,-90.0,-60.0,-20.0,29.80000000000026,2
5152,-41.57107279693485,-50.0,-70.0,-30.0,-80.0,82.00000000000017,-90.0,-100.0,-70.0,1
5153,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
5154,-88.48181818181818,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,0
5155,-47.77778115501516,-100.0,-40.0,-90.0,-70.0,33.40000000000027,-90.0,-30.0,-90.0,1
5156,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
5157,-37.994999999999955,-90.0,-10.0,-70.0,-90.0,-1.399999999999892,-100.0,-20.0,28.600000000000257,1
5158,-19.098605341246255,-70.0,70.0,-60.0,-90.0,64.60000000000034,-60.0,-10.0,-80.0,2
5159,-89.07499999999996,-100.0,-100.0,-100.0,-100.0,-60.59999999999972,-100.0,-100.0,-100.0,0
5160,-85.08899999999997,-100.0,-100.0,-100.0,-100.0,-34.199999999999676,-100.0,-100.0,-100.0,0
5161,-43.99738601823705,-100.0,-30.0,-80.0,-70.0,33.40000000000027,-90.0,-20.0,-90.0,1
5162,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
5163,-89.63181818181818,-100,-100,-100,-100,-100,-100,-100,-100,0
5164,-85.97272727272727,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-80.0,-100.0,0
5165,-41.907142857142844,-50.0,-70.0,-30.0,-80.0,82.00000000000017,-90.0,-100.0,-70.0,1
5166,-24.79936708860754,-90.0,28.0,-70.0,-90.0,-80.0,-60.0,28.000000000000256,55.00000000000032,3
5167,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
5168,-93.2,-100,-100,-100,-100,-100,-100,-100,-100,0
5169,-91.79521276595744,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,0
5170,-89.9758064516129,-100,-100,-100,-100,-100,-100,-100,-100,0
5171,-55.67898550724638,-70.0,70.0,-60.0,-80.0,-100.0,-90.0,-90.0,-80.0,1
5172,-18.068189910979196,-70.0,70.0,-60.0,-70.0,64.60000000000034,-70.0,-10.0,-80.0,2
5173,-73.4853249475891,-100.0,-30.0,-100.0,-100.0,-50.0,-100.0,-80.0,-100.0,0
5174,-86.22199999999997,-100.0,-100.0,-100.0,-100.0,-43.199999999999676,-100.0,-100.0,-100.0,0
5175,-37.53174852652255,-100.0,-40.0,-90.0,-70.0,33.40000000000027,-90.0,-30.0,14.200000000000228,2
5176,-43.97703150912103,-80.0,-90.0,-60.0,-30.0,52.00000000000031,-70.0,-100.0,-20.0,1
5177,-71.09799999999996,-40.0,-100.0,-100.0,-90.0,-37.19999999999966,-90.0,-100.0,-70.0,0
5178,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
5179,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
5180,-57.49199999999998,-100.0,26.0,-70.0,-90.0,-5.599999999999852,-100.0,-90.0,-80.0,1
5181,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
5182,-41.35644042232275,-90.0,-10.0,-70.0,-90.0,-50.0,-90.0,-20.0,28.600000000000257,1
5183,-91.71869639794168,-100,-100,-100,-100,-100,-100,-100,-100,0
5184,-88.2511655011655,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,0
5185,-37.95599999999993,-90.0,-10.0,-70.0,-90.0,-6.399999999999707,-100.0,41.80000000000029,-30.0,1
5186,-17.191038575667623,-70.0,78.0,-60.0,-70.0,64.60000000000034,-70.0,-10.0,-80.0,2
5187,-90.64299999999997,-100.0,-100.0,-100.0,-100.0,-76.19999999999976,-100.0,-100.0,-100.0,0
5188,-93.0728476821192,-100,-100,-100,-100,-100,-100,-100,-100,0
5189,-25.219310344827534,-50.0,-70.0,-30.0,-80.0,82.00000000000017,-90.0,-100.0,64.60000000000034,2
5190,-86.21999999999997,-100.0,-100.0,-100.0,-100.0,-43.199999999999676,-100.0,-100.0,-100.0,0
5191,-69.622,-100.0,-70.0,-90.0,-100.0,10.400000000000091,-90.0,-100.0,-70.0,1
5192,-93.10198675496689,-100,-100,-100,-100,-100,-100,-100,-100,0
5193,-86.59999999999997,-100.0,-100.0,-100.0,-100.0,-43.199999999999676,-100.0,-100.0,-100.0,0
5194,-85.98999999999995,-100.0,-100.0,-100.0,-100.0,-41.99999999999967,-100.0,-100.0,-100.0,0
5195,-91.01343570057581,-100,-100,-100,-100,-100,-100,-100,-100,0
5196,-47.59778115501517,-100.0,-40.0,-90.0,-70.0,35.20000000000027,-90.0,-30.0,-90.0,1
5197,-47.77778115501516,-100.0,-40.0,-90.0,-70.0,33.40000000000027,-90.0,-30.0,-90.0,1
5198,-93.29634300126104,-100,-100,-100,-100,-100,-100,-100,-100,0
5199,-82.92052631578947,-100.0,-80.0,-100.0,-100.0,-100.0,-100.0,-70.0,-100.0,0
5200,-93.09933774834437,-100,-100,-100,-100,-100,-100,-100,-100,0
5201,-87.70299999999996,-100.0,-100.0,-100.0,-100.0,-53.3999999999997,-100.0,-100.0,-100.0,0
5202,-36.91267515923564,-100.0,28.0,-70.0,-90.0,-50.0,-100.0,-20.0,29.80000000000026,2
5203,-47.77778115501516,-100.0,-40.0,-90.0,-70.0,33.40000000000027,-90.0,-30.0,-90.0,1
5204,-42.997972027972,-100.0,28.0,-70.0,-90.0,-90.0,-100.0,-20.0,29.80000000000026,2
5205,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
5206,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
5207,-92.78520625889047,-100,-100,-100,-100,-100,-100,-100,-100,0
5208,-85.63099999999996,-100.0,-100.0,-100.0,-100.0,-38.999999999999666,-100.0,-100.0,-100.0,0
5209,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
5210,-20.5029080118694,-70.0,70.0,-60.0,-90.0,64.60000000000034,-70.0,-10.0,-80.0,2
5211,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
5212,-34.410631808278836,-100.0,28.0,-80.0,-80.0,-40.0,-100.0,-20.0,29.80000000000026,2
5213,-86.59799999999996,-100.0,-100.0,-100.0,-100.0,-39.59999999999967,-100.0,-100.0,-100.0,0
5214,-76.89599999999996,-100.0,-100.0,-100.0,-70.0,-43.199999999999676,-100.0,-100.0,-60.0,0
5215,-90.80305927342256,-100,-100,-100,-100,-100,-100,-100,-100,0
5216,-47.74130699088143,-100.0,-40.0,-90.0,-70.0,33.40000000000027,-90.0,-30.0,-90.0,1
5217,-66.72899999999996,-100.0,-40.0,-70.0,-90.0,-54.5999999999997,-100.0,-50.0,-80.0,0
5218,-38.68270531400963,-100.0,-40.0,-90.0,-80.0,42.40000000000029,-70.0,-30.0,-30.0,1
5219,-47.77778115501516,-100.0,-40.0,-90.0,-70.0,33.40000000000027,-90.0,-30.0,-90.0,1
5220,-93.10198675496689,-100,-100,-100,-100,-100,-100,-100,-100,0
5221,-94.17599999999997,-100.0,-100.0,-100.0,-100.0,-95.99999999999977,-100.0,-100.0,-100.0,0
5222,-67.20999999999995,-50.0,-70.0,-90.0,-90.0,-27.199999999999662,-100.0,-100.0,-70.0,0
5223,-42.997972027972,-100.0,28.0,-70.0,-90.0,-90.0,-100.0,-20.0,29.80000000000026,2
5224,-47.60756838905772,-100.0,-40.0,-90.0,-70.0,33.40000000000027,-90.0,-30.0,-90.0,1
5225,-93.5130023640662,-100,-100,-100,-100,-100,-100,-100,-100,0
5226,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
5227,-93.10198675496689,-100,-100,-100,-100,-100,-100,-100,-100,0
5228,-86.41599999999997,-100.0,-100.0,-100.0,-100.0,-43.199999999999676,-100.0,-100.0,-100.0,0
5229,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
5230,-49.29525835866258,-100.0,-40.0,-90.0,-70.0,33.40000000000027,-100.0,-30.0,-90.0,1
5231,-41.85421052631577,-80.0,-60.0,-40.0,-70.0,80.80000000000018,-100.0,-100.0,-30.0,1
5232,-86.22199999999997,-100.0,-100.0,-100.0,-100.0,-43.199999999999676,-100.0,-100.0,-100.0,0
5233,-93.10198675496689,-100,-100,-100,-100,-100,-100,-100,-100,0
5234,-93.45283018867924,-100,-100,-100,-100,-100,-100,-100,-100,0
5235,-92.62709497206704,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,0
5236,-51.46330578512394,-100.0,-40.0,-90.0,-70.0,39.40000000000028,-100.0,-30.0,-90.0,1
5237,-89.55909090909091,-100,-100,-100,-100,-100,-100,-100,-100,0
5238,-91.00959692898273,-100,-100,-100,-100,-100,-100,-100,-100,0
5239,-50.661428571428544,-100.0,-40.0,-90.0,-70.0,16.60000000000023,-90.0,-30.0,-90.0,1
5240,-86.21999999999997,-100.0,-100.0,-100.0,-100.0,-43.199999999999676,-100.0,-100.0,-100.0,0
5241,-64.66054313099042,-100.0,-90.0,-100.0,-90.0,-10.0,-80.0,-40.0,-80.0,0
5242,-93.041059602649,-100,-100,-100,-100,-100,-100,-100,-100,0
5243,-93.07549668874172,-100,-100,-100,-100,-100,-100,-100,-100,0
5244,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
5245,-58.32499999999999,-70.0,-40.0,-70.0,-90.0,-0.19999999999990337,-100.0,-70.0,-70.0,0
5246,-37.994999999999955,-90.0,-10.0,-70.0,-90.0,-1.399999999999892,-100.0,-20.0,28.600000000000257,1
5247,-43.477972027972,-100.0,28.0,-70.0,-90.0,-90.0,-100.0,-20.0,25.00000000000025,2
5248,-51.154082840236654,-100.0,-40.0,-100.0,-90.0,33.40000000000027,-90.0,-30.0,-90.0,1
5249,-75.57699999999996,-100.0,-60.0,-90.0,-100.0,-36.59999999999966,-100.0,-100.0,-70.0,0
5250,-86.2967032967033,-100.0,-90.0,-100.0,-90.0,-100.0,-100.0,-90.0,-90.0,0
5251,-89.24602649006623,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-80.0,-100.0,0
5252,-42.997972027972,-100.0,28.0,-70.0,-90.0,-90.0,-100.0,-20.0,29.80000000000026,2
5253,-38.480385164051306,-90.0,-10.0,-70.0,-90.0,-60.0,-90.0,7.600000000000232,27.400000000000254,2
5254,-86.26999999999997,-100.0,-100.0,-100.0,-100.0,-43.199999999999676,-100.0,-100.0,-100.0,0
5255,-61.390769230769195,-100.0,-100.0,-100.0,-100.0,33.40000000000027,-90.0,-30.0,-100.0,1
5256,-33.03445783132528,-100.0,70.0,-80.0,-80.0,-70.0,-100.0,-10.0,29.80000000000026,2
5257,-89.7,-100,-100,-100,-100,-100,-100,-100,-100,0
5258,-58.037999999999975,-50.0,-40.0,-80.0,-80.0,0.6000000000002306,-90.0,-100.0,-70.0,1
5259,-88.46818181818182,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,0
5260,-43.54730158730156,-90.0,10.0,-70.0,-90.0,-90.0,-100.0,-20.0,30.40000000000026,2
5261,-43.77419580419578,-100.0,18.0,-70.0,-90.0,-90.0,-100.0,-20.0,29.80000000000026,2
5262,-93.10198675496689,-100,-100,-100,-100,-100,-100,-100,-100,0
5263,-30.437541899441282,-100.0,72.0,-90.0,-80.0,-100.0,-90.0,42.40000000000029,29.80000000000026,3
5264,-92.91920529801324,-100,-100,-100,-100,-100,-100,-100,-100,0
5265,-51.1712328767123,-100.0,10.0,-70.0,-90.0,-80.0,-90.0,-100.0,55.00000000000032,2
5266,-87.58799999999997,-100.0,-100.0,-100.0,-100.0,-49.19999999999969,-100.0,-100.0,-100.0,0
5267,-47.80631399317406,-100.0,-10.0,-40.0,-70.0,-20.0,-90.0,-30.0,-90.0,0
5268,-90.66929133858268,-100,-100,-100,-100,-100,-100,-100,-100,0
5269,-43.86589041095888,-100.0,20.0,-70.0,-90.0,-90.0,-100.0,-20.0,29.80000000000026,2
5270,-86.21999999999997,-100.0,-100.0,-100.0,-100.0,-43.199999999999676,-100.0,-100.0,-100.0,0
5271,-89.64545454545454,-100,-100,-100,-100,-100,-100,-100,-100,0
5272,-20.597863501483644,-70.0,70.0,-80.0,-70.0,64.60000000000034,-70.0,-10.0,-80.0,2
5273,-18.008842729970294,-70.0,70.0,-60.0,-70.0,64.60000000000034,-70.0,-10.0,-80.0,2
5274,-47.77778115501516,-100.0,-40.0,-90.0,-70.0,33.40000000000027,-90.0,-30.0,-90.0,1
5275,-33.651853035143745,-100.0,40.0,-90.0,-90.0,39.40000000000028,-60.0,-20.0,-90.0,2
5276,-43.82755047106323,-100.0,28.0,-70.0,-90.0,-90.0,-100.0,-20.0,28.600000000000257,2
5277,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
5278,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
5279,-37.994999999999955,-90.0,-10.0,-70.0,-90.0,-1.399999999999892,-100.0,-20.0,28.600000000000257,1
5280,-63.822999999999965,-100.0,-20.0,-90.0,-90.0,-49.399999999999714,-100.0,-40.0,-80.0,0
5281,-92.86018957345972,-100,-100,-100,-100,-100,-100,-100,-100,0
5282,-65.42132867132867,-100.0,70.0,-90.0,-90.0,-90.0,-100.0,-100.0,-80.0,1
5283,-50.65431034482753,-80.0,-70.0,-90.0,2.8000000000002343,-39.79999999999969,-60.0,-100.0,-20.0,1
5284,-89.76818181818182,-100,-100,-100,-100,-100,-100,-100,-100,0
5285,-92.62017804154303,-100,-100,-100,-100,-100,-100,-100,-100,0
5286,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
5287,-48.762331606217586,-100.0,-40.0,-90.0,-70.0,33.40000000000027,-90.0,-30.0,-90.0,1
5288,-63.52666666666664,-80.0,-90.0,-90.0,-100.0,43.00000000000029,-100.0,-90.0,-80.0,1
5289,-65.88899999999997,-100.0,-90.0,-40.0,-60.0,-28.19999999999971,-90.0,-100.0,-70.0,0
5290,-56.89735562310028,-100.0,-80.0,-80.0,-70.0,38.80000000000028,-90.0,-80.0,-90.0,1
5291,-67.66099999999996,-60.0,-70.0,-70.0,-90.0,-46.19999999999968,-90.0,-100.0,-70.0,0
5292,-21.036949152542327,-100.0,42.0,-70.0,-90.0,-20.0,-60.0,13.00000000000023,29.80000000000026,3
5293,-87.01211180124224,-100.0,-100.0,-100.0,-100.0,-100.0,-80.0,-70.0,-100.0,0
5294,-46.96058020477813,-90.0,-10.0,-70.0,-90.0,-90.0,-100.0,-20.0,31.000000000000263,1
5295,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
5296,-86.21999999999997,-100.0,-100.0,-100.0,-100.0,-43.199999999999676,-100.0,-100.0,-100.0,0
5297,-86.21999999999997,-100.0,-100.0,-100.0,-100.0,-43.199999999999676,-100.0,-100.0,-100.0,0
5298,-42.997972027972,-100.0,28.0,-70.0,-90.0,-90.0,-100.0,-20.0,29.80000000000026,2
5299,-89.04545454545455,-100,-100,-100,-100,-100,-100,-100,-100,0
5300,-29.668338278931714,-70.0,70.0,-60.0,-70.0,64.60000000000034,-90.0,-80.0,-80.0,2
5301,-71.53076923076924,-100.0,-40.0,-90.0,-70.0,-90.0,-90.0,-90.0,-90.0,0
5302,-93.10198675496689,-100,-100,-100,-100,-100,-100,-100,-100,0
5303,-31.42274725274722,-70.0,-10.0,-60.0,-60.0,65.80000000000032,-70.0,-60.0,-80.0,1
5304,-34.475831381732995,-90.0,-50.0,-70.0,-50.0,31.600000000000264,-40.0,-20.0,-60.0,1
5305,-48.771801242235995,-100.0,-40.0,-90.0,-70.0,33.40000000000027,-100.0,-30.0,-90.0,1
5306,-93.91099999999997,-100.0,-100.0,-100.0,-100.0,-95.39999999999976,-100.0,-100.0,-100.0,0
5307,-24.6063222416812,-90.0,28.0,-70.0,-60.0,-50.0,-100.0,29.20000000000026,50.20000000000031,3
5308,-90.22222222222223,-100,-100,-100,-100,-100,-100,-100,-100,0
5309,-89.50909090909092,-100,-100,-100,-100,-100,-100,-100,-100,0
5310,-35.14399999999995,-40.0,-70.0,-30.0,-80.0,82.00000000000017,-90.0,-100.0,-2.3999999999997677,1
5311,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
5312,-93.12582781456953,-100,-100,-100,-100,-100,-100,-100,-100,0
5313,-13.271666666666635,-70.0,70.0,-60.0,-70.0,65.20000000000033,-70.0,-10.0,-40.0,2
5314,-86.21999999999997,-100.0,-100.0,-100.0,-100.0,-43.199999999999676,-100.0,-100.0,-100.0,0
5315,-93.10198675496689,-100,-100,-100,-100,-100,-100,-100,-100,0
5316,-90.54510556621881,-100,-100,-100,-100,-100,-100,-100,-100,0
5317,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
5318,-93.10198675496689,-100,-100,-100,-100,-100,-100,-100,-100,0
5319,-83.63059701492537,-100.0,-90.0,-100.0,-80.0,-100.0,-100.0,-90.0,-90.0,0
5320,-52.328999999999965,-100.0,28.0,-70.0,-90.0,-38.59999999999969,-100.0,-20.0,-80.0,1
5321,-38.400561797752815,-100.0,34.0,-50.0,-70.0,-50.0,-60.0,-30.0,-70.0,1
5322,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
5323,-30.952763419483055,-90.0,-60.0,-60.0,4.0000000000002345,80.20000000000019,-60.0,-100.0,-10.0,2
5324,-76.92640918580376,-100.0,-90.0,-90.0,-70.0,-80.0,-90.0,-80.0,-90.0,0
5325,-89.53636363636363,-100,-100,-100,-100,-100,-100,-100,-100,0
5326,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
5327,-33.653076923076924,-40.0,-70.0,-20.0,-70.0,95.20000000000005,-90.0,-100.0,-40.0,1
5328,-93.07549668874172,-100,-100,-100,-100,-100,-100,-100,-100,0
5329,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
5330,-93.13377483443709,-100,-100,-100,-100,-100,-100,-100,-100,0
5331,-50.66853146853147,-100.0,28.0,-70.0,-90.0,-90.0,-100.0,-10.0,-40.0,1
5332,-47.77778115501516,-100.0,-40.0,-90.0,-70.0,33.40000000000027,-90.0,-30.0,-90.0,1
5333,-67.15999999999997,-100.0,-60.0,-70.0,-90.0,-44.79999999999973,-90.0,-50.0,-80.0,0
5334,-50.76404958677683,-100.0,-40.0,-90.0,-80.0,37.00000000000028,-80.0,-30.0,-90.0,1
5335,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
5336,-88.82199999999996,-100.0,-100.0,-100.0,-100.0,-57.59999999999971,-100.0,-100.0,-100.0,0
5337,-18.008842729970294,-70.0,70.0,-60.0,-70.0,64.60000000000034,-70.0,-10.0,-80.0,2
5338,-86.21999999999997,-100.0,-100.0,-100.0,-100.0,-43.199999999999676,-100.0,-100.0,-100.0,0
5339,-35.702260061919475,-100.0,28.0,-50.0,-80.0,27.400000000000254,-80.0,-40.0,-80.0,2
5340,-38.50141962421709,-100.0,26.0,-70.0,-90.0,-80.0,-80.0,-20.0,29.80000000000026,2
5341,-93.56499999999997,-100.0,-100.0,-100.0,-100.0,-92.99999999999977,-100.0,-100.0,-100.0,0
5342,-69.83,-100.0,-70.0,-90.0,-100.0,10.400000000000091,-90.0,-100.0,-70.0,1
5343,-15.582798833819176,-90.0,10.0,-60.0,-70.0,51.40000000000031,-80.0,-20.0,55.60000000000032,3
5344,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
5345,-41.57107279693485,-50.0,-70.0,-30.0,-80.0,82.00000000000017,-90.0,-100.0,-70.0,1
5346,-47.25559999999997,-90.0,-10.0,-70.0,-90.0,-90.0,-100.0,-20.0,30.40000000000026,1
5347,-47.77778115501516,-100.0,-40.0,-90.0,-70.0,33.40000000000027,-90.0,-30.0,-90.0,1
5348,-40.77946902654864,-100.0,-50.0,-60.0,-70.0,33.40000000000027,-70.0,-20.0,-90.0,1
5349,-39.706249999999976,-100.0,26.0,-60.0,-80.0,16.000000000000227,-90.0,-40.0,-70.0,2
5350,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
5351,-86.82399999999997,-100.0,-100.0,-100.0,-100.0,-43.199999999999676,-100.0,-100.0,-100.0,0
5352,-81.90737051792829,-100.0,-100.0,-100.0,-100.0,-70.0,-100.0,-60.0,-100.0,0
5353,-93.07549668874172,-100,-100,-100,-100,-100,-100,-100,-100,0
5354,-93.08079470198676,-100,-100,-100,-100,-100,-100,-100,-100,0
5355,-39.76499999999996,-90.0,-10.0,-70.0,-90.0,-2.5999999999998806,-100.0,-30.0,28.600000000000257,1
5356,-58.76966292134831,-100.0,-20.0,-80.0,-80.0,-60.0,-90.0,-20.0,-90.0,0
5357,-86.24999999999996,-100.0,-100.0,-100.0,-100.0,-43.199999999999676,-100.0,-100.0,-100.0,0
5358,-47.82641337386015,-100.0,-40.0,-90.0,-70.0,33.40000000000027,-90.0,-30.0,-90.0,1
5359,-42.997972027972,-100.0,28.0,-70.0,-90.0,-90.0,-100.0,-20.0,29.80000000000026,2
5360,-37.7594736842105,-100.0,76.0,-70.0,-90.0,-80.0,-100.0,-30.0,29.80000000000026,2
5361,-92.9774834437086,-100,-100,-100,-100,-100,-100,-100,-100,0
5362,-45.51571428571425,-100.0,-40.0,-90.0,-70.0,33.40000000000027,-90.0,-10.0,-90.0,1
5363,-86.17799999999997,-100.0,-100.0,-100.0,-100.0,-43.199999999999676,-100.0,-100.0,-100.0,0
5364,-93.10198675496689,-100,-100,-100,-100,-100,-100,-100,-100,0
5365,-18.008842729970294,-70.0,70.0,-60.0,-70.0,64.60000000000034,-70.0,-10.0,-80.0,2
5366,-22.110510948905052,-100.0,2.0,-50.0,-70.0,46.0000000000003,-80.0,-20.0,29.80000000000026,3
5367,-43.54288288288286,-100.0,-90.0,-20.0,-90.0,33.40000000000027,-70.0,-20.0,-90.0,1
5368,-34.29124999999996,-100.0,82.0,-90.0,-70.0,33.40000000000027,-90.0,-30.0,-90.0,2
5369,-93.09668874172185,-100,-100,-100,-100,-100,-100,-100,-100,0
5370,-89.62272727272727,-100,-100,-100,-100,-100,-100,-100,-100,0
5371,-66.40428211586902,-100.0,-10.0,-70.0,-90.0,-90.0,-100.0,-40.0,-80.0,0
5372,-76.79157782515992,-100.0,-90.0,-90.0,-70.0,-80.0,-90.0,-80.0,-90.0,0
5373,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
5374,-86.74099999999996,-100.0,-100.0,-100.0,-100.0,-46.19999999999968,-100.0,-100.0,-100.0,0
5375,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
5376,-47.77778115501516,-100.0,-40.0,-90.0,-70.0,33.40000000000027,-90.0,-30.0,-90.0,1
5377,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
5378,-23.025678391959786,-50.0,-20.0,-30.0,-80.0,88.60000000000011,-60.0,-10.0,-60.0,1
5379,-82.92083333333333,-100.0,-100.0,-100.0,-90.0,-90.0,-90.0,-70.0,-100.0,0
5380,-42.997972027972,-100.0,28.0,-70.0,-90.0,-90.0,-100.0,-20.0,29.80000000000026,2
5381,-12.944124629080058,-70.0,70.0,-60.0,-80.0,64.60000000000034,-70.0,38.80000000000028,-70.0,3
5382,-85.10243673851917,-100.0,-100.0,-100.0,-100.0,-43.199999999999676,-100.0,-100.0,-100.0,0
5383,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
5384,-41.53565965583172,-50.0,-70.0,-30.0,-80.0,82.00000000000017,-90.0,-100.0,-70.0,1
5385,-93.10198675496689,-100,-100,-100,-100,-100,-100,-100,-100,0
5386,-50.96580345285525,-70.0,70.0,-100.0,-70.0,-90.0,-90.0,-30.0,-80.0,1
5387,-47.77778115501516,-100.0,-40.0,-90.0,-70.0,33.40000000000027,-90.0,-30.0,-90.0,1
5388,-93.05960264900662,-100,-100,-100,-100,-100,-100,-100,-100,0
5389,-86.21999999999997,-100.0,-100.0,-100.0,-100.0,-43.199999999999676,-100.0,-100.0,-100.0,0
5390,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
5391,-42.997972027972,-100.0,28.0,-70.0,-90.0,-90.0,-100.0,-20.0,29.80000000000026,2
5392,-17.979169139465842,-70.0,70.0,-60.0,-70.0,64.60000000000034,-70.0,-10.0,-80.0,2
5393,-93.0887417218543,-100,-100,-100,-100,-100,-100,-100,-100,0
5394,-78.95993377483444,-100.0,-90.0,-100.0,-100.0,-100.0,-60.0,-40.0,-100.0,0
5395,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
5396,-75.31351351351351,-70.0,-60.0,-100.0,-80.0,-90.0,-100.0,-80.0,-80.0,0
5397,-39.32299999999996,-90.0,-10.0,-70.0,-90.0,-1.399999999999892,-100.0,-30.0,28.600000000000257,1
